None,indicator_id,region_id,date,value
608,ZSFH,99997,2006-06-30,152043.0
609,ZSFH,99997,2006-05-31,151035.0
610,ZSFH,99997,2006-04-30,150780.0
611,ZSFH,99997,2006-03-31,150262.0
612,ZSFH,99997,2006-02-28,149555.0
613,ZSFH,99997,2006-01-31,147310.0
614,ZSFH,99997,2005-12-31,145387.0
615,ZSFH,99997,2005-11-30,143693.0
616,ZSFH,99997,2005-10-31,143792.0
617,ZSFH,99997,2005-09-30,144435.0
618,ZSFH,99997,2005-08-31,144326.0
619,ZSFH,99997,2005-07-31,144453.0
620,ZSFH,99997,2005-06-30,144056.0
621,ZSFH,99997,2005-05-31,145254.0
622,ZSFH,99997,2005-04-30,145044.0
623,ZSFH,99997,2005-03-31,144692.0
624,ZSFH,99997,2005-02-28,142660.0
625,ZSFH,99997,2005-01-31,140782.0
626,ZSFH,99997,2004-12-31,138926.0
627,ZSFH,99997,2004-11-30,138341.0
628,ZSFH,99997,2004-10-31,137723.0
629,ZSFH,99997,2004-09-30,137759.0
630,ZSFH,99997,2004-08-31,137025.0
631,ZSFH,99997,2004-07-31,136060.0
632,ZSFH,99997,2004-06-30,134329.0
633,ZSFH,99997,2004-05-31,131935.0
634,ZSFH,99997,2004-04-30,129993.0
635,ZSFH,99997,2004-03-31,128265.0
636,ZSFH,99997,2004-02-29,127084.0
637,ZSFH,99997,2004-01-31,126585.0
638,ZSFH,99997,2003-12-31,125678.0
639,ZSFH,99997,2003-11-30,124429.0
640,ZSFH,99997,2003-10-31,123431.0
641,ZSFH,99997,2003-09-30,121293.0
642,ZSFH,99997,2003-08-31,120349.0
643,ZSFH,99997,2003-07-31,119246.0
644,ZSFH,99997,2003-06-30,119198.0
645,ZSFH,99997,2003-05-31,118449.0
646,ZSFH,99997,2003-04-30,117349.0
647,ZSFH,99997,2003-03-31,116601.0
648,ZSFH,99997,2003-02-28,117153.0
649,ZSFH,99997,2003-01-31,117472.0
650,ZSFH,99997,2002-12-31,117411.0
651,ZSFH,99997,2002-11-30,116332.0
652,ZSFH,99997,2002-10-31,115068.0
653,ZSFH,99997,2002-09-30,114855.0
654,ZSFH,99997,2002-08-31,114465.0
655,ZSFH,99997,2002-07-31,114522.0
656,ZSFH,99997,2002-06-30,114475.0
657,ZSFH,99997,2002-05-31,115406.0
658,ZSFH,99997,2002-04-30,116345.0
659,ZSFH,99997,2002-03-31,116940.0
660,ZSFH,99997,2002-02-28,116399.0
661,ZSFH,99997,2002-01-31,115744.0
662,ZSFH,99997,2001-12-31,115251.0
663,ZSFH,99997,2001-11-30,115908.0
664,ZSFH,99997,2001-10-31,116304.0
665,ZSFH,99997,2001-09-30,116552.0
666,ZSFH,99997,2001-08-31,116087.0
667,ZSFH,99997,2001-07-31,115505.0
668,ZSFH,99997,2001-06-30,115329.0
669,ZSFH,99997,2001-05-31,114949.0
670,ZSFH,99997,2001-04-30,115201.0
671,ZSFH,99997,2001-03-31,115578.0
672,ZSFH,99997,2001-02-28,115630.0
673,ZSFH,99997,2001-01-31,114866.0
674,ZSFH,99997,2000-12-31,113642.0
675,ZSFH,99997,2000-11-30,112349.0
676,ZSFH,99997,2000-10-31,112007.0
677,ZSFH,99997,2000-09-30,111375.0
678,ZSFH,99997,2000-08-31,111716.0
679,ZSFH,99997,2000-07-31,111671.0
680,ZSFH,99997,2000-06-30,111842.0
681,ZSFH,99997,2000-05-31,110859.0
682,ZSFH,99997,2000-04-30,109868.0
683,ZSFH,99997,2000-03-31,108534.0
684,ZSFH,99997,2000-02-29,109229.0
685,ZSFH,99997,2000-01-31,110578.0
686,ZSFH,99997,1999-12-31,112689.0
687,ZSFH,99997,1999-11-30,113441.0
688,ZSFH,99997,1999-10-31,113167.0
689,ZSFH,99997,1999-09-30,111580.0
690,ZSFH,99997,1999-08-31,109694.0
691,ZSFH,99997,1999-07-31,107804.0
692,ZSFH,99997,1999-06-30,105889.0
693,ZSFH,99997,1999-05-31,105348.0
694,ZSFH,99997,1999-04-30,105553.0
695,ZSFH,99997,1999-03-31,105744.0
696,ZSFH,99997,1999-02-28,104088.0
697,ZSFH,99997,1999-01-31,101954.0
698,ZSFH,99997,1998-12-31,99938.0
699,ZSFH,99997,1998-11-30,98677.0
700,ZSFH,99997,1998-10-31,97919.0
701,ZSFH,99997,1998-09-30,98362.0
702,ZSFH,99997,1998-08-31,98823.0
703,ZSFH,99997,1998-07-31,99067.0
704,ZSFH,99997,1998-06-30,99167.0
705,ZSFH,99997,1998-05-31,98741.0
706,ZSFH,99997,1998-04-30,97635.0
707,ZSFH,99997,1998-03-31,96603.0
708,ZSFH,99997,1998-02-28,96084.0
709,ZSFH,99997,1998-01-31,95731.0
710,ZSFH,99997,1997-12-31,95038.0
711,ZSFH,99997,1997-11-30,94272.0
712,ZSFH,99997,1997-10-31,93325.0
713,ZSFH,99997,1997-09-30,92755.0
714,ZSFH,99997,1997-08-31,91810.0
715,ZSFH,99996,2022-06-30,266747.0
716,ZSFH,99996,2022-05-31,263604.0
717,ZSFH,99996,2022-04-30,262511.0
718,ZSFH,99996,2022-03-31,261407.0
719,ZSFH,99996,2022-02-28,259729.0
720,ZSFH,99996,2022-01-31,256580.0
721,ZSFH,99996,2021-12-31,252448.0
722,ZSFH,99996,2021-11-30,248323.0
723,ZSFH,99996,2021-10-31,246619.0
724,ZSFH,99996,2021-09-30,244388.0
725,ZSFH,99996,2021-08-31,243030.0
726,ZSFH,99996,2021-07-31,227124.0
727,ZSFH,99996,2021-06-30,226228.0
728,ZSFH,99996,2021-05-31,224862.0
729,ZSFH,99996,2021-04-30,222073.0
730,ZSFH,99996,2021-03-31,220341.0
731,ZSFH,99996,2021-02-28,215833.0
732,ZSFH,99996,2021-01-31,213272.0
733,ZSFH,99996,2020-12-31,211003.0
734,ZSFH,99996,2020-11-30,205655.0
735,ZSFH,99996,2020-10-31,203978.0
736,ZSFH,99996,2020-09-30,205487.0
737,ZSFH,99996,2020-08-31,206235.0
738,ZSFH,99996,2020-07-31,203825.0
739,ZSFH,99996,2020-06-30,200432.0
740,ZSFH,99996,2020-05-31,200476.0
741,ZSFH,99996,2020-04-30,198782.0
742,ZSFH,99996,2020-03-31,199011.0
743,ZSFH,99996,2020-02-29,199094.0
744,ZSFH,99996,2020-01-31,199339.0
745,ZSFH,99996,2019-12-31,200103.0
746,ZSFH,99996,2019-11-30,200619.0
747,ZSFH,99996,2019-10-31,200943.0
748,ZSFH,99996,2019-09-30,200356.0
749,ZSFH,99996,2019-08-31,199773.0
750,ZSFH,99996,2019-07-31,199302.0
751,ZSFH,99996,2019-06-30,199304.0
752,ZSFH,99996,2019-05-31,199349.0
753,ZSFH,99996,2019-04-30,199217.0
754,ZSFH,99996,2019-03-31,198630.0
755,ZSFH,99996,2019-02-28,198179.0
756,ZSFH,99996,2019-01-31,197441.0
757,ZSFH,99996,2018-12-31,196405.0
758,ZSFH,99996,2018-11-30,195710.0
759,ZSFH,99996,2018-10-31,195303.0
760,ZSFH,99996,2018-09-30,195976.0
761,ZSFH,99996,2018-08-31,196644.0
762,ZSFH,99996,2018-07-31,197356.0
763,ZSFH,99996,2018-06-30,197565.0
764,ZSFH,99996,2018-05-31,197289.0
765,ZSFH,99996,2018-04-30,196696.0
766,ZSFH,99996,2018-03-31,195974.0
767,ZSFH,99996,2018-02-28,195618.0
768,ZSFH,99996,2018-01-31,195248.0
769,ZSFH,99996,2017-12-31,194159.0
770,ZSFH,99996,2017-11-30,192823.0
771,ZSFH,99996,2017-10-31,191381.0
772,ZSFH,99996,2017-09-30,190043.0
773,ZSFH,99996,2017-08-31,188489.0
774,ZSFH,99996,2017-07-31,186718.0
775,ZSFH,99996,2017-06-30,185343.0
776,ZSFH,99996,2017-05-31,184079.0
777,ZSFH,99996,2017-04-30,182850.0
778,ZSFH,99996,2017-03-31,181338.0
779,ZSFH,99996,2017-02-28,178947.0
780,ZSFH,99996,2017-01-31,176769.0
781,ZSFH,99996,2016-12-31,174772.0
782,ZSFH,99996,2016-11-30,173231.0
783,ZSFH,99996,2016-10-31,171645.0
784,ZSFH,99996,2016-09-30,170058.0
785,ZSFH,99996,2016-08-31,168631.0
786,ZSFH,99996,2016-07-31,167356.0
787,ZSFH,99996,2016-06-30,165950.0
788,ZSFH,99996,2016-05-31,164630.0
789,ZSFH,99996,2016-04-30,163503.0
790,ZSFH,99996,2016-03-31,162691.0
791,ZSFH,99996,2016-02-29,162291.0
792,ZSFH,99996,2016-01-31,161401.0
793,ZSFH,99996,2015-12-31,160506.0
794,ZSFH,99996,2015-11-30,159066.0
795,ZSFH,99996,2015-10-31,157957.0
796,ZSFH,99996,2015-09-30,156597.0
797,ZSFH,99996,2015-08-31,155359.0
798,ZSFH,99996,2015-07-31,154132.0
799,ZSFH,99996,2015-06-30,152941.0
800,ZSFH,99996,2015-05-31,151613.0
801,ZSFH,99996,2015-04-30,150014.0
802,ZSFH,99996,2015-03-31,148516.0
803,ZSFH,99996,2015-02-28,147342.0
804,ZSFH,99996,2015-01-31,146398.0
805,ZSFH,99996,2014-12-31,145667.0
806,ZSFH,99996,2014-11-30,145092.0
807,ZSFH,99996,2014-10-31,144354.0
808,ZSFH,99996,2014-09-30,143696.0
809,ZSFH,99996,2014-08-31,143025.0
810,ZSFH,99996,2014-07-31,142327.0
811,ZSFH,99996,2014-06-30,141599.0
812,ZSFH,99996,2014-05-31,140867.0
813,ZSFH,99996,2014-04-30,140291.0
814,ZSFH,99996,2014-03-31,139562.0
815,ZSFH,99996,2014-02-28,138424.0
816,ZSFH,99996,2014-01-31,137581.0
817,ZSFH,99996,2013-12-31,136647.0
818,ZSFH,99996,2013-11-30,136075.0
819,ZSFH,99996,2013-10-31,135299.0
820,ZSFH,99996,2013-09-30,134527.0
821,ZSFH,99996,2013-08-31,133533.0
822,ZSFH,99996,2013-07-31,132644.0
823,ZSFH,99996,2013-06-30,131759.0
824,ZSFH,99996,2013-05-31,130702.0
825,ZSFH,99996,2013-04-30,129709.0
826,ZSFH,99996,2013-03-31,128717.0
827,ZSFH,99996,2013-02-28,128348.0
828,ZSFH,99996,2013-01-31,127858.0
829,ZSFH,99996,2012-12-31,127272.0
830,ZSFH,99996,2012-11-30,126209.0
831,ZSFH,99996,2012-10-31,125290.0
832,ZSFH,99996,2012-09-30,124670.0
833,ZSFH,99996,2012-08-31,124278.0
834,ZSFH,99996,2012-07-31,123725.0
835,ZSFH,99996,2012-06-30,123313.0
836,ZSFH,99996,2012-05-31,123286.0
837,ZSFH,99996,2012-04-30,123254.0
838,ZSFH,99996,2012-03-31,123330.0
839,ZSFH,99996,2012-02-29,122745.0
840,ZSFH,99996,2012-01-31,121643.0
841,ZSFH,99996,2011-12-31,120737.0
842,ZSFH,99996,2011-11-30,120251.0
843,ZSFH,99996,2011-10-31,120466.0
844,ZSFH,99996,2011-09-30,120413.0
845,ZSFH,99996,2011-08-31,120375.0
846,ZSFH,99996,2011-07-31,120380.0
847,ZSFH,99996,2011-06-30,120381.0
848,ZSFH,99996,2011-05-31,120603.0
849,ZSFH,99996,2011-04-30,120948.0
850,ZSFH,99996,2011-03-31,121412.0
851,ZSFH,99996,2011-02-28,122083.0
852,ZSFH,99996,2011-01-31,123583.0
853,ZSFH,99996,2010-12-31,124542.0
854,ZSFH,99996,2010-11-30,125343.0
855,ZSFH,99996,2010-10-31,125392.0
856,ZSFH,99996,2010-09-30,125810.0
857,ZSFH,99996,2010-08-31,126392.0
858,ZSFH,99996,2010-07-31,126871.0
859,ZSFH,99996,2010-06-30,127470.0
860,ZSFH,99996,2010-05-31,127562.0
861,ZSFH,99996,2010-04-30,127767.0
862,ZSFH,99996,2010-03-31,127738.0
863,ZSFH,99996,2010-02-28,127964.0
864,ZSFH,99996,2010-01-31,127874.0
865,ZSFH,99996,2009-12-31,128469.0
866,ZSFH,99996,2009-11-30,129052.0
867,ZSFH,99996,2009-10-31,129879.0
868,ZSFH,99996,2009-09-30,131001.0
869,ZSFH,99996,2009-08-31,131976.0
870,ZSFH,99996,2009-07-31,133450.0
871,ZSFH,99996,2009-06-30,134258.0
872,ZSFH,99996,2009-05-31,135451.0
873,ZSFH,99996,2009-04-30,136405.0
874,ZSFH,99996,2009-03-31,137521.0
875,ZSFH,99996,2009-02-28,138525.0
876,ZSFH,99996,2009-01-31,139566.0
877,ZSFH,99996,2008-12-31,140432.0
878,ZSFH,99996,2008-11-30,141432.0
879,ZSFH,99996,2008-10-31,142181.0
880,ZSFH,99996,2008-09-30,142253.0
881,ZSFH,99996,2008-08-31,141962.0
882,ZSFH,99996,2008-07-31,141547.0
883,ZSFH,99996,2008-06-30,141846.0
884,ZSFH,99996,2008-05-31,142258.0
885,ZSFH,99996,2008-04-30,142630.0
886,ZSFH,99996,2008-03-31,142991.0
887,ZSFH,99996,2008-02-29,142984.0
888,ZSFH,99996,2008-01-31,142747.0
889,ZSFH,99996,2007-12-31,142452.0
890,ZSFH,99996,2007-11-30,141840.0
891,ZSFH,99996,2007-10-31,141390.0
892,ZSFH,99996,2007-09-30,140720.0
893,ZSFH,99996,2007-08-31,140670.0
894,ZSFH,99996,2007-07-31,140301.0
895,ZSFH,99996,2007-06-30,140298.0
896,ZSFH,99996,2007-05-31,139718.0
897,ZSFH,99996,2007-04-30,139556.0
898,ZSFH,99996,2007-03-31,138774.0
899,ZSFH,99996,2007-02-28,138445.0
900,ZSFH,99996,2007-01-31,137500.0
901,ZSFH,99996,2006-12-31,136342.0
902,ZSFH,99996,2006-11-30,134397.0
903,ZSFH,99996,2006-10-31,133146.0
904,ZSFH,99996,2006-09-30,132200.0
905,ZSFH,99996,2006-08-31,131540.0
906,ZSFH,99996,2006-07-31,130417.0
907,ZSFH,99996,2006-06-30,129300.0
908,ZSFH,99996,2006-05-31,128413.0
909,ZSFH,99996,2006-04-30,127196.0
910,ZSFH,99996,2006-03-31,125721.0
911,ZSFH,99996,2006-02-28,123884.0
912,ZSFH,99996,2006-01-31,122302.0
913,ZSFH,99996,2005-12-31,120620.0
914,ZSFH,99996,2005-11-30,119286.0
915,ZSFH,99996,2005-10-31,117207.0
916,ZSFH,99996,2005-09-30,114864.0
917,ZSFH,99996,2005-08-31,111918.0
918,ZSFH,99996,2005-07-31,109181.0
919,ZSFH,99996,2005-06-30,106037.0
920,ZSFH,99996,2005-05-31,104446.0
921,ZSFH,99996,2005-04-30,102522.0
922,ZSFH,99995,2022-06-30,608348.0
923,ZSFH,99995,2022-05-31,596309.0
924,ZSFH,99995,2022-04-30,593563.0
925,ZSFH,99995,2022-03-31,591348.0
926,ZSFH,99995,2022-02-28,592040.0
927,ZSFH,99995,2022-01-31,584663.0
928,ZSFH,99995,2021-12-31,573291.0
929,ZSFH,99995,2021-11-30,563356.0
930,ZSFH,99995,2021-10-31,558420.0
931,ZSFH,99995,2021-09-30,550596.0
932,ZSFH,99995,2021-08-31,541220.0
933,ZSFH,99995,2021-07-31,511327.0
934,ZSFH,99995,2021-06-30,503233.0
935,ZSFH,99995,2021-05-31,497397.0
936,ZSFH,99995,2021-04-30,496114.0
937,ZSFH,99995,2021-03-31,493006.0
938,ZSFH,99995,2021-02-28,488420.0
939,ZSFH,99995,2021-01-31,481183.0
940,ZSFH,99995,2020-12-31,473866.0
941,ZSFH,99995,2020-11-30,470743.0
942,ZSFH,99995,2020-10-31,465788.0
943,ZSFH,99995,2020-09-30,461000.0
944,ZSFH,99995,2020-08-31,427347.0
945,ZSFH,99995,2020-07-31,420657.0
946,ZSFH,99995,2020-06-30,464815.0
947,ZSFH,99995,2020-05-31,457550.0
948,ZSFH,99995,2020-04-30,456307.0
949,ZSFH,99995,2020-03-31,456842.0
950,ZSFH,99995,2020-02-29,457456.0
951,ZSFH,99995,2020-01-31,457253.0
952,ZSFH,99995,2019-12-31,457609.0
953,ZSFH,99995,2019-11-30,457579.0
954,ZSFH,99995,2019-10-31,457590.0
955,ZSFH,99995,2019-09-30,455762.0
956,ZSFH,99995,2019-08-31,453460.0
957,ZSFH,99995,2019-07-31,450033.0
958,ZSFH,99995,2019-06-30,447959.0
959,ZSFH,99995,2019-05-31,445611.0
960,ZSFH,99995,2019-04-30,444507.0
961,ZSFH,99995,2019-03-31,442771.0
962,ZSFH,99995,2019-02-28,441381.0
963,ZSFH,99995,2019-01-31,440147.0
964,ZSFH,99995,2018-12-31,438123.0
965,ZSFH,99995,2018-11-30,436342.0
966,ZSFH,99995,2018-10-31,433803.0
967,ZSFH,99995,2018-09-30,432235.0
968,ZSFH,99995,2018-08-31,430663.0
969,ZSFH,99995,2018-07-31,429654.0
970,ZSFH,99995,2018-06-30,428089.0
971,ZSFH,99995,2018-05-31,427410.0
972,ZSFH,99995,2018-04-30,425069.0
973,ZSFH,99995,2018-03-31,423033.0
974,ZSFH,99995,2018-02-28,419411.0
975,ZSFH,99995,2018-01-31,416276.0
976,ZSFH,99995,2017-12-31,412636.0
977,ZSFH,99995,2017-11-30,409084.0
978,ZSFH,99995,2017-10-31,406378.0
979,ZSFH,99995,2017-09-30,405212.0
980,ZSFH,99995,2017-08-31,404330.0
981,ZSFH,99995,2017-07-31,402981.0
982,ZSFH,99995,2017-06-30,400361.0
983,ZSFH,99995,2017-05-31,397759.0
984,ZSFH,99995,2017-04-30,395025.0
985,ZSFH,99995,2017-03-31,391910.0
986,ZSFH,99995,2017-02-28,389178.0
987,ZSFH,99995,2017-01-31,387298.0
988,ZSFH,99995,2016-12-31,385544.0
989,ZSFH,99995,2016-11-30,383120.0
990,ZSFH,99995,2016-10-31,379851.0
991,ZSFH,99995,2016-09-30,376754.0
992,ZSFH,99995,2016-08-31,374055.0
993,ZSFH,99995,2016-07-31,371549.0
994,ZSFH,99995,2016-06-30,368696.0
995,ZSFH,99995,2016-05-31,365359.0
996,ZSFH,99995,2016-04-30,363476.0
997,ZSFH,99995,2016-03-31,362106.0
998,ZSFH,99995,2016-02-29,360774.0
999,ZSFH,99995,2016-01-31,357782.0
1000,ZSFH,99995,2015-12-31,354601.0
1001,ZSFH,99995,2015-11-30,351792.0
1002,ZSFH,99995,2015-10-31,349361.0
1003,ZSFH,99995,2015-09-30,346014.0
1004,ZSFH,99995,2015-08-31,342419.0
1005,ZSFH,99995,2015-07-31,339269.0
1006,ZSFH,99995,2015-06-30,337442.0
1007,ZSFH,99995,2015-05-31,335437.0
1008,ZSFH,99995,2015-04-30,332429.0
1009,ZSFH,99995,2015-03-31,329224.0
1010,ZSFH,99995,2015-02-28,326279.0
1011,ZSFH,99995,2015-01-31,323914.0
1012,ZSFH,99995,2014-12-31,321309.0
1013,ZSFH,99995,2014-11-30,319346.0
1014,ZSFH,99995,2014-10-31,317211.0
1015,ZSFH,99995,2014-09-30,315782.0
1016,ZSFH,99995,2014-08-31,313931.0
1017,ZSFH,99995,2014-07-31,311838.0
1018,ZSFH,99995,2014-06-30,309616.0
1019,ZSFH,99995,2014-05-31,307410.0
1020,ZSFH,99995,2014-04-30,305928.0
1021,ZSFH,99995,2014-03-31,303955.0
1022,ZSFH,99995,2014-02-28,301523.0
1023,ZSFH,99995,2014-01-31,299188.0
1024,ZSFH,99995,2013-12-31,297261.0
1025,ZSFH,99995,2013-11-30,295524.0
1026,ZSFH,99995,2013-10-31,293775.0
1027,ZSFH,99995,2013-09-30,291974.0
1028,ZSFH,99995,2013-08-31,290189.0
1029,ZSFH,99995,2013-07-31,288216.0
1030,ZSFH,99995,2013-06-30,286153.0
1031,ZSFH,99995,2013-05-31,284356.0
1032,ZSFH,99995,2013-04-30,282427.0
1033,ZSFH,99995,2013-03-31,280678.0
1034,ZSFH,99995,2013-02-28,279867.0
1035,ZSFH,99995,2013-01-31,279069.0
1036,ZSFH,99995,2012-12-31,278475.0
1037,ZSFH,99995,2012-11-30,276846.0
1038,ZSFH,99995,2012-10-31,275682.0
1039,ZSFH,99995,2012-09-30,274933.0
1040,ZSFH,99995,2012-08-31,275003.0
1041,ZSFH,99995,2012-07-31,275206.0
1042,ZSFH,99995,2012-06-30,275125.0
1043,ZSFH,99995,2012-05-31,275335.0
1044,ZSFH,99995,2012-04-30,275601.0
1045,ZSFH,99995,2012-03-31,276204.0
1046,ZSFH,99995,2012-02-29,276376.0
1047,ZSFH,99995,2012-01-31,277458.0
1048,ZSFH,99995,2011-12-31,278556.0
1049,ZSFH,99995,2011-11-30,279955.0
1050,ZSFH,99995,2011-10-31,280463.0
1051,ZSFH,99995,2011-09-30,280345.0
1052,ZSFH,99995,2011-08-31,280002.0
1053,ZSFH,99995,2011-07-31,280115.0
1054,ZSFH,99995,2011-06-30,280571.0
1055,ZSFH,99995,2011-05-31,281205.0
1056,ZSFH,99995,2011-04-30,282588.0
1057,ZSFH,99995,2011-03-31,284117.0
1058,ZSFH,99995,2011-02-28,286251.0
1059,ZSFH,99995,2011-01-31,287313.0
1060,ZSFH,99995,2010-12-31,288729.0
1061,ZSFH,99995,2010-11-30,289755.0
1062,ZSFH,99995,2010-10-31,291157.0
1063,ZSFH,99995,2010-09-30,292559.0
1064,ZSFH,99995,2010-08-31,293973.0
1065,ZSFH,99995,2010-07-31,294594.0
1066,ZSFH,99995,2010-06-30,295133.0
1067,ZSFH,99995,2010-05-31,295459.0
1068,ZSFH,99995,2010-04-30,294726.0
1069,ZSFH,99995,2010-03-31,294508.0
1070,ZSFH,99995,2010-02-28,295371.0
1071,ZSFH,99995,2010-01-31,296829.0
1072,ZSFH,99995,2009-12-31,296860.0
1073,ZSFH,99995,2009-11-30,295347.0
1074,ZSFH,99995,2009-10-31,295324.0
1075,ZSFH,99995,2009-09-30,296140.0
1076,ZSFH,99995,2009-08-31,297363.0
1077,ZSFH,99995,2009-07-31,299075.0
1078,ZSFH,99995,2009-06-30,301320.0
1079,ZSFH,99995,2009-05-31,303489.0
1080,ZSFH,99995,2009-04-30,305721.0
1081,ZSFH,99995,2009-03-31,307261.0
1082,ZSFH,99995,2009-02-28,305672.0
1083,ZSFH,99995,2009-01-31,303660.0
1084,ZSFH,99995,2008-12-31,302733.0
1085,ZSFH,99995,2008-11-30,307010.0
1086,ZSFH,99995,2008-10-31,310532.0
1087,ZSFH,99995,2008-09-30,313223.0
1088,ZSFH,99995,2008-08-31,314929.0
1089,ZSFH,99995,2008-07-31,316407.0
1090,ZSFH,99995,2008-06-30,317852.0
1091,ZSFH,99995,2008-05-31,318585.0
1092,ZSFH,99995,2008-04-30,320241.0
1093,ZSFH,99995,2008-03-31,320934.0
1094,ZSFH,99995,2008-02-29,322535.0
1095,ZSFH,99995,2008-01-31,323636.0
1096,ZSFH,99995,2007-12-31,324988.0
1097,ZSFH,99995,2007-11-30,323992.0
1098,ZSFH,99995,2007-10-31,322188.0
1099,ZSFH,99995,2007-09-30,320055.0
1100,ZSFH,99995,2007-08-31,317781.0
1101,ZSFH,99995,2007-07-31,316164.0
1102,ZSFH,99995,2007-06-30,313644.0
1103,ZSFH,99995,2007-05-31,310973.0
1104,ZSFH,99995,2007-04-30,306682.0
1105,ZSFH,99995,2007-03-31,303328.0
1106,ZSFH,99995,2007-02-28,300999.0
1107,ZSFH,99995,2007-01-31,298912.0
1108,ZSFH,99995,2006-12-31,296541.0
1109,ZSFH,99995,2006-11-30,293452.0
1110,ZSFH,99995,2006-10-31,291002.0
1111,ZSFH,99995,2006-09-30,289483.0
1112,ZSFH,99995,2006-08-31,287767.0
1113,ZSFH,99995,2006-07-31,285786.0
1114,ZSFH,99995,2006-06-30,282843.0
1115,ZSFH,99995,2006-05-31,279444.0
1116,ZSFH,99995,2006-04-30,275774.0
1117,ZSFH,99995,2006-03-31,270331.0
1118,ZSFH,99995,2006-02-28,266273.0
1119,ZSFH,99995,2006-01-31,262409.0
1120,ZSFH,99995,2005-12-31,259961.0
1121,ZSFH,99995,2005-11-30,256017.0
1122,ZSFH,99995,2005-10-31,251291.0
1123,ZSFH,99995,2005-09-30,244902.0
1124,ZSFH,99995,2005-08-31,239795.0
1125,ZSFH,99995,2005-07-31,233907.0
1126,ZSFH,99995,2005-06-30,230341.0
1127,ZSFH,99995,2005-05-31,227746.0
1128,ZSFH,99995,2005-04-30,226666.0
1129,ZSFH,99995,2005-03-31,228340.0
1130,ZSFH,99995,2005-02-28,227415.0
1131,ZSFH,99995,2005-01-31,225808.0
1132,ZSFH,99995,2004-12-31,220589.0
1133,ZSFH,99995,2004-11-30,216465.0
1134,ZSFH,99995,2004-10-31,212838.0
1135,ZSFH,99995,2004-09-30,210853.0
1136,ZSFH,99995,2004-08-31,208711.0
1137,ZSFH,99995,2004-07-31,206694.0
1138,ZSFH,99995,2004-06-30,203601.0
1139,ZSFH,99995,2004-05-31,201006.0
1140,ZSFH,99995,2004-04-30,198745.0
1141,ZSFH,99995,2004-03-31,196108.0
1142,ZSFH,99995,2004-02-29,192619.0
1143,ZSFH,99995,2004-01-31,190609.0
1144,ZSFH,99995,2003-12-31,190873.0
1145,ZSFH,99995,2003-11-30,192125.0
1146,ZSFH,99995,2003-10-31,193066.0
1147,ZSFH,99995,2003-09-30,193608.0
1148,ZSFH,99995,2003-08-31,193658.0
1149,ZSFH,99995,2003-07-31,194202.0
1150,ZSFH,99995,2003-06-30,194335.0
1151,ZSFH,99995,2003-05-31,194250.0
1152,ZSFH,99995,2003-04-30,193237.0
1153,ZSFH,99995,2003-03-31,191708.0
1154,ZSFH,99995,2003-02-28,192376.0
1155,ZSFH,99995,2003-01-31,191891.0
1156,ZSFH,99995,2002-12-31,190395.0
1157,ZSFH,99995,2002-11-30,188503.0
1158,ZSFH,99995,2002-10-31,187137.0
1159,ZSFH,99995,2002-09-30,186363.0
1160,ZSFH,99995,2002-08-31,184669.0
1161,ZSFH,99995,2002-07-31,183608.0
1162,ZSFH,99995,2002-06-30,183070.0
1163,ZSFH,99995,2002-05-31,183087.0
1164,ZSFH,99995,2002-04-30,183179.0
1165,ZSFH,99995,2002-03-31,182854.0
1166,ZSFH,99995,2002-02-28,182821.0
1167,ZSFH,99995,2002-01-31,182713.0
1168,ZSFH,99995,2001-12-31,184218.0
1169,ZSFH,99995,2001-11-30,184920.0
1170,ZSFH,99995,2001-10-31,185725.0
1171,ZSFH,99995,2001-09-30,185582.0
1172,ZSFH,99995,2001-08-31,185559.0
1173,ZSFH,99995,2001-07-31,184971.0
1174,ZSFH,99995,2001-06-30,184430.0
1175,ZSFH,99995,2001-05-31,183580.0
1176,ZSFH,99995,2001-04-30,182860.0
1177,ZSFH,99995,2001-03-31,182288.0
1178,ZSFH,99995,2001-02-28,181132.0
1179,ZSFH,99995,2001-01-31,180587.0
1180,ZSFH,99995,2000-12-31,179329.0
1181,ZSFH,99995,2000-11-30,178645.0
1182,ZSFH,99995,2000-10-31,177474.0
1183,ZSFH,99995,2000-09-30,176626.0
1184,ZSFH,99995,2000-08-31,178153.0
1185,ZSFH,99995,2000-07-31,179558.0
1186,ZSFH,99995,2000-06-30,179856.0
1187,ZSFH,99995,2000-05-31,177372.0
1188,ZSFH,99995,2000-04-30,175639.0
1189,ZSFH,99995,2000-03-31,175085.0
1190,ZSFH,99995,2000-02-29,175208.0
1191,ZSFH,99995,2000-01-31,173918.0
1192,ZSFH,99995,1999-12-31,172253.0
1193,ZSFH,99995,1999-11-30,170350.0
1194,ZSFH,99995,1999-10-31,169276.0
1195,ZSFH,99995,1999-09-30,167980.0
1196,ZSFH,99995,1999-08-31,167213.0
1197,ZSFH,99995,1999-07-31,166167.0
1198,ZSFH,99995,1999-06-30,166501.0
1199,ZSFH,99995,1999-05-31,167237.0
1200,ZSFH,99995,1999-04-30,166997.0
1201,ZSFH,99995,1999-03-31,165499.0
1202,ZSFH,99995,1999-02-28,163246.0
1203,ZSFH,99995,1999-01-31,162535.0
1204,ZSFH,99995,1998-12-31,161594.0
1205,ZSFH,99995,1998-11-30,160788.0
1206,ZSFH,99995,1998-10-31,159622.0
